fullVisitorId,channelGrouping,time,country,city,totalTransactionRevenue,transactions,timeOnSite,pageviews,sessionQualityDim,date,visitId,type,productRefundAmount,productQuantity,productPrice,productRevenue,productSKU,v2ProductName,v2ProductCategory,productVariant,currencyCode,itemQuantity,itemRevenue,transactionRevenue,transactionId,pageTitle,searchKeyword,pagePathLevel1,eCommerceAction_type,eCommerceAction_step,eCommerceAction_option
5.61E+18,Organic Search,17397,Canada,Montreal,,,17,2,,20170125,1485357108,PAGE,,,18990000,,GGOEGHPJ080010,Google French Terry Cap,Home/Apparel/,(not set),USD,,,,,Apparel | Google Merchandise Store,,/google+redesign/,0,1,
9.87E+18,Organic Search,70696,Ireland,not available in demo dataset,,,101,4,,20170503,1493839836,PAGE,,,22990000,,GGOEGHPB003410,Google Snapback Hat Black,Home/Apparel/,(not set),USD,,,,,Apparel | Google Merchandise Store,,/google+redesign/,0,1,
3.54E+18,Referral,28812,United Kingdom,not available in demo dataset,,,103,7,,20160916,1474021469,PAGE,,,3500000,,GGOEGAAX0037,Google Sunglasses,Home/Accessories/,(not set),USD,,,,,Accessories,,/google+redesign/,0,1,
8.63E+18,Organic Search,960623,Belgium,not available in demo dataset,,,961,8,,20161113,1479028390,PAGE,,,8990000,,GGOEGFQB013799,Compact Selfie Stick,Home/Accessories/,(not set),USD,,,,,Accessories | Google Merchandise Store,,/google+redesign/,0,1,
1.99E+18,Direct,253749,Taiwan,(not set),,,286,10,,20170209,1486712423,PAGE,,,4990000,,GGOEGBFC018799,Electronics Accessory Pouch,Home/Bags/,(not set),USD,,,,,Bags | Google Merchandise Store,,/google+redesign/,0,1,
9.85E+17,Direct,11570,United States,Mountain View,,,180,9,,20160802,1470170387,EVENT,,,16990000,,GGOEGAAX0104,Google Men's 100% Cotton Short Sleeve Hero Tee White,Home/Apparel/Men's/Men's-T-Shirts/,(not set),,,,,,Men's-T-Shirts,,/google+redesign/,1,1,
9.08E+18,Organic Search,333193,Canada,not available in demo dataset,,,541,12,,20160813,1471102291,PAGE,,,24990000,,GGOEGAAX0316,Android Men's 3/4 Sleeve Raglan Henley Black,Home/Apparel/Men's/,(not set),USD,,,,,Men's,,/google+redesign/,0,1,
3.71E+18,Organic Search,0,United States,not available in demo dataset,,,298,9,,20160809,1470763148,PAGE,,,16990000,,GGOEGAAX0343,Google Women's Short Sleeve V-Neck Tee Lavender,Home/Apparel/Women's/Women's-T-Shirts/,(not set),USD,,,,,Women's-T-Shirts,,/google+redesign/,0,1,
4.83E+18,Organic Search,177102,United States,not available in demo dataset,,,177,11,,20160803,1470285920,PAGE,,,74990000,,GGOEGAAX0596,Google Men's Quilted Insulated Vest Black,Home/Apparel/Men's/Men's-Outerwear/,(not set),USD,,,,,Men's-Outerwear,,/google+redesign/,0,1,
8.35E+18,Organic Search,830709,Taiwan,(not set),,,831,9,1,20170729,1501331256,PAGE,,,69990000,,GGOEGAAX0593,Google Men's Airflow 1/4 Zip Pullover Lapis,Home/Apparel/Men's/Men's-Performance Wear/,(not set),USD,,,,,Men's Performance Wear | Apparel | Google Merchandise Store,,/google+redesign/,0,1,
9.45E+18,Referral,142009,United States,Mountain View,,,176,9,,20170414,1492205213,EVENT,,,12790000,,GGOEGBJL013999,Google Canvas Tote Natural/Navy,Home/Bags/Shopping and Totes/,(not set),,,,,,Shopping & Totes | Bags | Google Merchandise Store,,/google+redesign/,1,1,
8.64E+17,Organic Search,34021,Japan,not available in demo dataset,,,50,5,,20161004,1475618902,PAGE,,,24990000,,GGOEGEDQ023899,4-in-1 Carabiner Charger,Home/Electronics/,(not set),USD,,,,,Electronics,,/google+redesign/,0,1,
7.25E+18,Paid Search,332128,United States,not available in demo dataset,,,332,4,,20160825,1472171853,PAGE,,,2990000,,GGOEAFKQ020599,Android Sticker Sheet Ultra Removable,Home/Shop by Brand/Android/,(not set),USD,,,,,Android,,/google+redesign/,0,1,
6.83E+18,Organic Search,331250,Switzerland,not available in demo dataset,,,331,6,,20170128,1485639386,PAGE,,,18990000,,GGOEGAAX0342,Google Women's Vintage Hero Tee White,Home/Apparel/Women's/Women's-T-Shirts/,(not set),USD,,,,,Women's T-Shirts | Apparel | Google Merchandise Store,,/google+redesign/,0,1,
5.24E+18,Referral,35229,United States,Palo Alto,,,35,4,,20170606,1496772433,PAGE,,,249000000,,GGOENEBQ084699,Nest® Learning Thermostat 3rd Gen-USA - White,Home/Nest/Nest-USA/,(not set),USD,,,,,Nest-USA,,/google+redesign/,0,1,
6.68E+18,Organic Search,390767,Albania,not available in demo dataset,,,435,12,,20161211,1481483790,PAGE,,,74990000,,GGOEGAAX0582,Google Women's Lightweight Microfleece Jacket,Home/Shop by Brand/Google/,(not set),USD,,,,,Google | Shop by Brand | Google Merchandise Store,,/google+redesign/,0,1,
3.95E+18,Referral,114421,United States,San Francisco,,,138,9,,20160919,1474327662,PAGE,,,16990000,,GGOEGAAX0280,Google Women's Short Sleeve Hero Tee Grey,Home/Shop by Brand/Google/,(not set),USD,,,,,Google,,/store.html,0,1,
4.03E+18,Organic Search,22814,United States,not available in demo dataset,,,640,15,,20160903,1472924995,PAGE,,,33990000,,GGOEGDHB071999,Google 40 oz Insulated Monster Bottle,Home/Drinkware/,(not set),USD,,,,,Drinkware,,/google+redesign/,0,1,
5.39E+18,Referral,15890,United States,Mountain View,,,95,10,,20170612,1497304030,PAGE,,,249000000,,GGOENEBQ084699,Nest® Learning Thermostat 3rd Gen-USA - White,Home/Nest/Nest-USA/,(not set),USD,,,,,Nest-USA,,/google+redesign/,0,1,
6.71E+18,Organic Search,10805,United States,not available in demo dataset,,,231,12,,20161206,1481081200,PAGE,,,16990000,,GGOEGAAX0105,Google Men's 100% Cotton Short Sleeve Hero Tee Black,Home/Apparel/,(not set),USD,,,,,Apparel | Google Merchandise Store,,/google+redesign/,0,1,
8.16E+18,Referral,108077,United States,not available in demo dataset,,,161,8,,20170527,1495896968,PAGE,,,1990000,,GGOEGFYQ016599,Foam Can and Bottle Cooler,Home/Drinkware/,(not set),USD,,,,,Drinkware | Google Merchandise Store,,/google+redesign/,0,1,
8.04E+18,Organic Search,163783,United Kingdom,not available in demo dataset,,,336,10,,20161122,1479861267,PAGE,,,1500000,,GGOEGFKA022299,Keyboard DOT Sticker,Home/Accessories/,(not set),USD,,,,,Accessories | Google Merchandise Store,,/google+redesign/,0,1,
2.05E+17,Organic Search,2966,United States,not available in demo dataset,,,88,7,,20170314,1489523529,PAGE,,,8990000,,GGOEYOBR078599,YouTube Luggage Tag,Home/Shop by Brand/YouTube/,(not set),USD,,,,,YouTube | Shop by Brand | Google Merchandise Store,,/google+redesign/,0,1,
7.98E+18,Referral,75750,Belgium,not available in demo dataset,,,91,7,,20160926,1474886667,PAGE,,,16790000,,GGOEGAAX0355,Google Men's Vintage Tank,Home/Apparel/Men's/Men's-T-Shirts/,(not set),USD,,,,,Men's-T-Shirts,,/store.html,0,1,
6.32E+17,Direct,184807,Hong Kong,(not set),,,443,17,,20160828,1472447109,PAGE,,,16990000,,GGOEGEGQ024299,Grip Kit Cable Organizer,Home/Electronics/,(not set),USD,,,,,Electronics,,/google+redesign/,0,1,
9.71E+17,Direct,1749087,Indonesia,Jakarta,,,1828,17,10,20170720,1500618567,PAGE,,,0,,9182771,Google Women's 1/4 Zip Jacket Charcoal,(not set),(not set),USD,,,,,Waze Pack of 9 Decal Set,,/google+redesign/,0,1,
6.77E+18,Organic Search,11230,Malaysia,not available in demo dataset,,,198,14,,20161107,1478533984,PAGE,,,4990000,,GGOEGOAA017199,Rubber Grip Ballpoint Pen 4 Pack,Home/Office/,(not set),USD,,,,,Office | Google Merchandise Store,,/google+redesign/,0,1,
5.56E+18,Organic Search,356977,Argentina,not available in demo dataset,,,478,25,,20161020,1476995765,EVENT,,1,99990000,,GGOEGBRJ037299,Google Alpine Style Backpack,Home/Bags/Backpacks/,(not set),USD,,,,,Backpacks | Bags | Google Merchandise Store,,/google+redesign/,3,1,
7.66E+18,Direct,33329,United States,not available in demo dataset,,,204,11,12,20170705,1499304894,PAGE,,,4990000,,GGOEGBFC018799,Electronics Accessory Pouch,Home/Bags/,(not set),USD,,,,,Bags | Google Merchandise Store,,/google+redesign/,0,1,
7.30E+18,Referral,1039968,Japan,not available in demo dataset,,,1040,25,,20160829,1472519231,PAGE,,,3990000,,GGOEGOAQ018099,Pen Pencil & Highlighter Set,Home/Office/,(not set),USD,,,,,Office,,/google+redesign/,0,1,
8.23E+18,Direct,233825,United States,not available in demo dataset,,,393,20,,20160816,1471364434,PAGE,,,59990000,,GGOEGEHQ024099,Clip-on Compact Charger,Home/Electronics/,(not set),USD,,,,,Electronics,,/google+redesign/,0,1,
5.49E+18,Direct,0,United States,not available in demo dataset,,,20,3,,20170628,1498699414,PAGE,,,16990000,,GGOEGAAX0318,YouTube Men's Short Sleeve Hero Tee Black,Home/Shop by Brand/YouTube/,(not set),USD,,,,,YouTube | Shop by Brand | Google Merchandise Store,,/google+redesign/,0,1,
4.17E+18,Direct,2934430,Singapore,(not set),,,3020,12,,20170514,1494817004,PAGE,,,33990000,,GGOEGAAX0629,Google Baby Essentials Set,Home/Apparel/Kid's/Kid's-Infant/,(not set),,,,,,Infant | Kids' Apparel | Google Merchandise Store,,/google+redesign/,2,1,
8.44E+18,Direct,136277,United States,San Antonio,,,224,6,,20161213,1481634446,PAGE,,,18990000,,GGOEGAAX0734,Google Men's Short Sleeve Hero Tee Heather,Home/Apparel/Men's/Men's-T-Shirts/,(not set),USD,,,,,Men's T-Shirts | Apparel | Google Merchandise Store,,/google+redesign/,0,1,
4.21E+17,Organic Search,124031,United States,not available in demo dataset,,,124,7,,20170630,1498859473,PAGE,,,10990000,,GGOEYHPB072210,YouTube Twill Cap,Home/Shop by Brand/YouTube/,(not set),USD,,,,,YouTube | Shop by Brand | Google Merchandise Store,,/google+redesign/,0,1,
4.59E+18,Referral,140274,Sweden,Stockholm,,,146,9,,20161004,1475612410,PAGE,,,18990000,,GGOEGAAX0291,Google Women's Short Sleeve Shirt Blue,Home/Shop by Brand/Google/,(not set),USD,,,,,Google,,/google+redesign/,0,1,
2.52E+18,Referral,10224,United States,Mountain View,,,419,11,28,20170712,1499901063,PAGE,,,15190000,,GGOEGAAX0343,Google Women's Vintage Hero Tee Lavender,Home/Apparel/Women's/,(not set),USD,,,,,Women's Apparel | Google Merchandise Store,,/google+redesign/,0,1,
2.79E+18,Organic Search,94958,Peru,La Victoria,,,123,6,,20170529,1496065810,PAGE,,,92990000,,GGOEGAAX0566,Google Men's Weatherblock Shell Jacket Black,(not set),(not set),USD,,,,,Store search results,,/asearch.html,0,1,
3.79E+18,Referral,58846,United States,New York,,,162,9,,20170307,1488935335,PAGE,,,16990000,,GGOEGAAX0107,Google Men's 100% Cotton Short Sleeve Hero Tee Red,Home/Apparel/Men's/,(not set),USD,,,,,Men's Apparel | Google Merchandise Store,,/google+redesign/,0,1,
9.74E+17,Affiliates,717294,United States,not available in demo dataset,,,717,3,,20160918,1474231993,PAGE,,,74990000,,GGOEGAAX0594,Google Men's Microfiber 1/4 Zip Pullover Grey/Black,Home/Apparel/Men's/Men's-Outerwear/,(not set),USD,,,,,Men's-Outerwear,,/google+redesign/,0,1,
4.41E+18,Paid Search,391501,United States,not available in demo dataset,,,774,12,,20170528,1495954469,PAGE,,,69990000,,GGOEGBRJ037399,Google Rucksack,Home/Bags/,(not set),USD,,,,,Bags | Google Merchandise Store,,/google+redesign/,0,1,
6.17E+18,Organic Search,43266,United States,Los Angeles,,,122,6,,20160824,1472029632,PAGE,,,39990000,,GGOEGEVA022399,Micro Wireless Earbuds,Home/Electronics/,(not set),USD,,,,,Electronics,,/google+redesign/,0,1,
8.16E+18,Organic Search,115093,India,Chennai,,,392,9,,20170601,1496373386,PAGE,,,7990000,,GGOEYDHJ019399,24 oz YouTube Sergeant Stripe Bottle,Home/Drinkware/,(not set),USD,,,,,Drinkware | Google Merchandise Store,,/google+redesign/,0,1,
2.59E+18,Paid Search,187579,United States,not available in demo dataset,,,188,7,,20160906,1473202439,PAGE,,,24990000,,GGOEGAAX0315,Google 3/4 Sleeve Raglan Badge Henley Black,Home/Apparel/,(not set),USD,,,,,Apparel,,/google+redesign/,0,1,
4.74E+18,Paid Search,34138,United States,Los Angeles,,,524,8,,20170322,1490217549,PAGE,,,16990000,,GGOEGETR014599,Google Tube Power Bank,Home/Electronics/,(not set),USD,,,,,Electronics | Google Merchandise Store,,/google+redesign/,0,1,
4.95E+18,Organic Search,382783,United States,not available in demo dataset,,,428,10,,20170113,1484329015,PAGE,,,18990000,,GGOEGAAX0291,Google Women's Short Sleeve Hero Tee Sky Blue,Home/Apparel/Women's/,(not set),USD,,,,,Women's Apparel | Google Merchandise Store,,/google+redesign/,0,1,
2.24E+17,Organic Search,52070,Spain,not available in demo dataset,,,331,13,,20161021,1477090606,PAGE,,,14990000,,GGOEAOBH078799,Android Luggage Tag,Home/Accessories/Housewares/,(not set),USD,,,,,Housewares | Accessories | Google Merchandise Store,,/google+redesign/,0,1,
5.91E+18,Affiliates,21850,India,Chennai,,,42,4,,20170128,1485675872,PAGE,,,2990000,,GGOEGOBG023599,Colored Pencil Set,Home/Office/Writing Instruments/,(not set),USD,,,,,Writing Instruments | Office | Google Merchandise Store,,/google+redesign/,0,1,
5.54E+17,Direct,100536,Canada,not available in demo dataset,,,136,9,,20160913,1473835024,PAGE,,,74990000,,GGOEGAAX0595,Google Men's Microfiber 1/4 Zip Pullover Blue/Indigo,Home/Apparel/Men's/Men's-Outerwear/,(not set),USD,,,,,Men's-Outerwear,,/google+redesign/,0,1,
6.63E+18,Organic Search,45579,India,not available in demo dataset,,,399,11,1,20170708,1499582863,PAGE,,,20990000,,GGOEGAAX0356,YouTube Men's Vintage Tank,Home/Apparel/Men's/,(not set),USD,,,,,Men's Apparel | Google Merchandise Store,,/google+redesign/,0,1,
4.67E+18,Organic Search,5139,United States,New York,,,167,6,,20161031,1477967146,PAGE,,,16990000,,GGOEGAAX0279,Google Women's Short Sleeve Hero Tee White,Home/Apparel/,(not set),USD,,,,,Apparel | Google Merchandise Store,,/google+redesign/,0,1,
2.51E+18,Direct,18683,United States,San Francisco,,,407,5,,20161003,1475520277,PAGE,,,1990000,,GGOEYFKQ020699,YouTube Custom Decals,Home/Shop by Brand/YouTube/,(not set),USD,,,,,YouTube,,/google+redesign/,0,1,
2.68E+18,Direct,0,Switzerland,Zurich,16990000,1,586,14,,20170512,1494587162,PAGE,,,24990000,,GGOEGAAX0314,YouTube Men's 3/4 Sleeve Henley,Home/Apparel/Men's/Men's-T-Shirts/,(not set),USD,,,,,Men's T-Shirts | Apparel | Google Merchandise Store,,/google+redesign/,0,1,
7.31E+18,Direct,8486,New Zealand,not available in demo dataset,,,184,8,,20160801,1470046384,PAGE,,,55990000,,GGOEGAAX0358,Google Men's  Zip Hoodie,Home/Apparel/Men's/,(not set),USD,,,,,Men's,,/google+redesign/,0,1,
1.88E+18,Organic Search,68978,United States,not available in demo dataset,,,252,10,,20170319,1489942346,PAGE,,,24990000,,GGOEGAAX0331,Google Men's Long Sleeve Raglan Ocean Blue,Home/Apparel/Men's/Men's-T-Shirts/,(not set),USD,,,,,Men's T-Shirts | Apparel | Google Merchandise Store,,/google+redesign/,0,1,
2.43E+18,Organic Search,0,United States,not available in demo dataset,,,32,2,1,20170719,1500505454,PAGE,,,10990000,,GGOEYHPB072210,YouTube Twill Cap,Home/Shop by Brand/YouTube/,(not set),USD,,,,,YouTube | Shop by Brand | Google Merchandise Store,,/google+redesign/,0,1,
3.87E+18,Direct,217187,Netherlands,(not set),,,403,17,,20170119,1484834136,PAGE,,,9990000,,GGOEGAYR023499,Straw Beach Mat,Home/Accessories/Fun/,(not set),USD,,,,,Fun | Accessories | Google Merchandise Store,,/google+redesign/,0,1,
5.01E+18,Direct,89368,Ukraine,Kiev,,,188,11,,20160804,1470319072,PAGE,,,16990000,,GGOEGAAX0287,Google Women's Short Sleeve V-Neck Tee Dark Grey,Home/Shop by Brand/,(not set),USD,,,,,Shop by Brand,,/google+redesign/,0,1,
3.64E+18,Organic Search,482107,United States,not available in demo dataset,,,516,11,,20170524,1495664495,PAGE,,,59990000,,GGOEGEHQ024099,Clip-on Compact Charger,Home/Electronics/Power/,(not set),USD,,,,,Power & Chargers | Electronics | Google Merchandise Store,,/google+redesign/,0,1,
7.10E+18,Organic Search,345529,United States,not available in demo dataset,,,693,15,,20161120,1479692624,PAGE,,,2990000,,GGOEGAAX0074,Google 22 oz Water Bottle,Home/Drinkware/,(not set),USD,,,,,Drinkware | Google Merchandise Store,,/google+redesign/,0,1,
7.56E+18,Referral,132066,Canada,not available in demo dataset,,,284,7,,20170211,1486880659,PAGE,,,58990000,,GGOEGEHQ071199,"Google High Capacity 10,400mAh Charger",Home/Shop by Brand/Google/,(not set),USD,,,,,Google | Shop by Brand | Google Merchandise Store,,/google+redesign/,0,1,
9.56E+18,Organic Search,100479,Mexico,Mexico City,,,333,16,,20160808,1470673794,PAGE,,,18990000,,GGOEGAAX0321,Google Men's Short Sleeve Hero Tee Light Blue,Home/Apparel/Men's/Men's-T-Shirts/,(not set),USD,,,,,Men's-T-Shirts,,/google+redesign/,0,1,
2.56E+18,Organic Search,3724,Canada,Toronto,,,47,5,,20170118,1484762357,PAGE,,,1990000,,GGOEWFKA083299,Waze Mood Ninja Window Decal,Home/Accessories/Stickers/,(not set),USD,,,,,Stickers | Accessories | Google Merchandise Store,,/google+redesign/,0,1,
9.98E+18,Direct,71730,Hong Kong,(not set),,,227,13,12,20170712,1499911702,PAGE,,,249000000,,GGOENEBQ084699,Nest® Learning Thermostat 3rd Gen-USA - White,Home/Nest/Nest-USA/,(not set),USD,,,,,Nest-USA,,/google+redesign/,0,1,
7.37E+18,Organic Search,113505,United States,New York,,,904,14,,20161004,1475619818,PAGE,,1,55990000,,GGOEGAFB035814,Google Men's  Zip Hoodie,(not set), MD,USD,,,,,Checkout Your Information,,/yourinfo.html,5,1,Billing and Shipping
8.55E+18,Referral,443014,United States,San Francisco,,,1103,17,,20170618,1497838749,PAGE,,,31990000,,GGOEGEVA022399,Micro Wireless Earbud,Home/Electronics/Audio/,(not set),,,,,,Audio | Electronics | Google Merchandise Store,,/google+redesign/,2,1,
2.84E+18,Organic Search,0,United States,not available in demo dataset,,,22,2,,20170409,1491785538,PAGE,,,9990000,,GGOEYOCR078099,YouTube Spiral Journal with Pen,Home/Shop by Brand/YouTube/,(not set),USD,,,,,YouTube | Shop by Brand | Google Merchandise Store,,/google+redesign/,0,1,
4.02E+18,Referral,9231,United States,New York,,,22,3,,20170226,1488138181,PAGE,,,74990000,,GGOEGAAX0596,Google Men's Quilted Insulated Vest Black,Home/Apparel/Men's/Men's-Outerwear/,(not set),USD,,,,,Men's Outerwear | Apparel | Google Merchandise Store,,/google+redesign/,0,1,
3.11E+18,Referral,71024,United States,San Francisco,,,71,4,,20170519,1495218479,PAGE,,,1590000,,GGOEWFKA083299,Waze Mood Ninja Window Decal,Home/Accessories/Stickers/,(not set),USD,,,,,Stickers | Accessories | Google Merchandise Store,,/google+redesign/,0,1,
1.22E+18,Organic Search,0,Argentina,not available in demo dataset,,,,1,,20170413,1492126205,PAGE,,,24990000,,GGOEYHPA003610,YouTube Wool Heather Cap Heather/Black,Home/Shop by Brand/YouTube/,(not set),USD,,,,,YouTube | Shop by Brand | Google Merchandise Store,,/google+redesign/,0,1,
5.65E+17,Organic Search,0,United States,not available in demo dataset,,,,1,1,20170727,1501168655,PAGE,,,18990000,,GGOEGAAX0290,YouTube Women's Short Sleeve Hero Tee Charcoal,Home/Shop by Brand/YouTube/,(not set),USD,,,,,YouTube | Shop by Brand | Google Merchandise Store,,/google+redesign/,0,1,
6.01E+18,Paid Search,18456,United States,not available in demo dataset,,,24,4,,20160911,1473609931,PAGE,,,98990000,,GGOEGAAX0567,Google Men's Softshell Jacket Black/Grey,Home/Apparel/Men's/Men's-Outerwear/,(not set),USD,,,,,Men's-Outerwear,,/google+redesign/,0,1,
8.89E+18,Direct,88512,United States,not available in demo dataset,,,92,5,,20170212,1486949837,PAGE,,,21990000,,GGOEGAAX0590,Google Men's Short Sleeve Performance Badge Tee Navy,Home/Apparel/Men's/Men's-Performance Wear/,(not set),USD,,,,,Men's Performance Wear | Apparel | Google Merchandise Store,,/google+redesign/,0,1,
9.19E+17,Direct,0,United Kingdom,not available in demo dataset,,,26,3,,20170529,1496092978,PAGE,,,1990000,,GGOEYFKQ020699,YouTube Custom Decals,Home/Shop by Brand/YouTube/,(not set),USD,,,,,YouTube | Shop by Brand | Google Merchandise Store,,/google+redesign/,0,1,
8.52E+18,Organic Search,90174,United States,Sunnyvale,,,90,3,1,20170708,1499535473,PAGE,,,1990000,,GGOEAFKQ020499,8 pc Android Sticker Sheet,Home/Accessories/,(not set),USD,,,,,Accessories | Google Merchandise Store,,/google+redesign/,0,1,
3.14E+18,Organic Search,10809,Mexico,Mexico City,,,246,5,,20161019,1476886574,PAGE,,,16990000,,GGOEGAAX0345,Android Men's Vintage Tee,(not set),(not set),USD,,,,,Store search results,,/asearch.html,0,1,
6.91E+18,Organic Search,27698,Mexico,not available in demo dataset,,,100,7,,20170625,1498453434,PAGE,,,29990000,,GGOEGAAX0351,YouTube Men's Vintage Henley,Home/Apparel/Men's/Men's-T-Shirts/,(not set),USD,,,,,Men's T-Shirts | Apparel | Google Merchandise Store,,/google+redesign/,0,1,
3.96E+18,Organic Search,24909,United States,not available in demo dataset,,,150,7,,20170202,1486050128,PAGE,,,18990000,,GGOEGAAX0325,YouTube Men's Short Sleeve Hero Tee Charcoal,Home/Apparel/Men's/Men's-T-Shirts/,(not set),USD,,,,,Men's T-Shirts | Apparel | Google Merchandise Store,,/google+redesign/,0,1,
7.25E+18,Organic Search,138454,Brazil,Sao Paulo,,,138,3,,20170626,1498484808,PAGE,,,2990000,,GGOEAFKQ020599,Android Sticker Sheet Ultra Removable,Home/Shop by Brand/Android/,(not set),USD,,,,,Android | Shop by Brand | Google Merchandise Store,,/google+redesign/,0,1,
9.18E+18,Organic Search,157434,Hong Kong,(not set),,,175,6,,20170220,1487601227,PAGE,,,1990000,,GGOEWFKA083299,Waze Mood Ninja Window Decal,Home/Accessories/Stickers/,(not set),USD,,,,,Stickers | Accessories | Google Merchandise Store,,/google+redesign/,0,1,
9.32E+18,Organic Search,28193,United Kingdom,not available in demo dataset,,,49,5,,20161005,1475653265,PAGE,,,4990000,,GGOEYDHJ056099,22 oz YouTube Bottle Infuser,Home/Shop by Brand/YouTube/,(not set),USD,,,,,YouTube,,/google+redesign/,0,1,
4.50E+18,Organic Search,53054,United Kingdom,not available in demo dataset,,,53,3,,20170307,1488893075,PAGE,,,29990000,,GGOEGAAX0351,YouTube Men's Vintage Henley,Home/Apparel/Men's/,(not set),USD,,,,,Men's Apparel | Google Merchandise Store,,/store.html,0,1,
4.52E+18,Direct,35117,United States,not available in demo dataset,,,35,4,,20170109,1483999034,PAGE,,,12990000,,GGOEGESQ016799,Plastic Sliding Flashlight,Home/Electronics/Flashlights/,(not set),USD,,,,,Flashlights | Electronics | Google Merchandise Store,,/google+redesign/,0,1,
3.36E+18,Organic Search,124152,Netherlands,not available in demo dataset,,,170,3,,20170406,1491517653,PAGE,,,24990000,,GGOEGDHB072199,Google Accent Insulated Stainless Steel Bottle,Home/Shop by Brand/Google/,(not set),USD,,,,,Google | Shop by Brand | Google Merchandise Store,,/google+redesign/,0,1,
8.35E+17,Direct,0,Romania,not available in demo dataset,,,,1,,20160919,1474319442,PAGE,,,19990000,,GGOEGAAX0365,Google Women's Scoop Neck Tee Black,Home/Apparel/Women's/Women's-T-Shirts/,(not set),USD,,,,,Women's-T-Shirts,,/google+redesign/,0,1,
5.85E+17,Organic Search,0,United States,LaFayette,,,167,4,,20161106,1478483501,PAGE,,,16990000,,GGOEGAAX0106,Google Men's 100% Cotton Short Sleeve Hero Tee Navy,Home/Apparel/Men's/Men's-T-Shirts/,(not set),USD,,,,,Men's T-Shirts | Apparel | Google Merchandise Store,,/google+redesign/,0,1,
2.39E+18,Organic Search,87670,Taiwan,(not set),,,104,7,,20170426,1493192190,PAGE,,,1500000,,GGOEGFKA022299,Keyboard DOT Sticker,Home/Accessories/Stickers/,(not set),USD,,,,,Stickers | Accessories | Google Merchandise Store,,/google+redesign/,0,1,
4.83E+18,Direct,0,Taiwan,(not set),,,,1,,20160803,1470285826,PAGE,,,5990000,,GGOEGOLC013299,Blue Keeper Notebook Set with Flap,Home/Office/,(not set),USD,,,,,Office,,/google+redesign/,0,1,
3.61E+18,Paid Search,0,United States,not available in demo dataset,,,,1,,20160821,1471819586,PAGE,,,69990000,,GGOEGBRJ037399,Google Rucksack,Home/Shop by Brand/Google/,(not set),USD,,,,,Google,,/google+redesign/,0,1,
8.99E+17,Organic Search,0,Russia,not available in demo dataset,,,,1,1,20170720,1500596780,PAGE,,,0,,9182771,Google Women's 1/4 Zip Jacket Charcoal,(not set),(not set),USD,,,,,Android 17oz Stainless Steel Sport Bottle,,/google+redesign/,0,1,
3.65E+18,Organic Search,0,United States,Ann Arbor,,,31,2,,20170215,1487184751,PAGE,,,98990000,,GGOEGAAX0598,Google Men's Convertible Vest-Jacket Pewter,Home/Apparel/Men's/Men's-Outerwear/,(not set),USD,,,,,Men's Outerwear | Apparel | Google Merchandise Store,,/google+redesign/,0,1,
3.28E+17,Organic Search,0,Bahrain,not available in demo dataset,,,,1,,20161229,1482999959,PAGE,,,24990000,,GGOEGAAX0314,YouTube Men's 3/4 Sleeve Henley,Home/Shop by Brand/YouTube/,(not set),USD,,,,,YouTube | Shop by Brand | Google Merchandise Store,,/google+redesign/,0,1,
6.67E+18,Organic Search,0,United States,not available in demo dataset,,,,1,1,20170720,1500598751,PAGE,,,20990000,,GGOEGAAX0356,YouTube Men's Vintage Tank,Home/Shop by Brand/YouTube/,(not set),USD,,,,,YouTube | Shop by Brand | Google Merchandise Store,,/google+redesign/,0,1,
2.15E+18,Organic Search,0,United Kingdom,not available in demo dataset,,,,1,,20170617,1497702068,PAGE,,,29990000,,GGOEGAAX0351,YouTube Men's Vintage Henley,Home/Shop by Brand/YouTube/,(not set),USD,,,,,YouTube | Shop by Brand | Google Merchandise Store,,/google+redesign/,0,1,
8.22E+18,Organic Search,249563,Serbia,not available in demo dataset,,,250,2,,20170701,1498916513,PAGE,,,10990000,,GGOEYHPB072210,YouTube Twill Cap,Home/Shop by Brand/YouTube/,(not set),USD,,,,,YouTube | Shop by Brand | Google Merchandise Store,,/google+redesign/,0,1,
1.04E+18,Organic Search,12163,United States,not available in demo dataset,,,12,2,,20160925,1474873180,PAGE,,,6990000,,GGOEYOLR018699,YouTube Leatherette Notebook Combo,Home/Shop by Brand/YouTube/,(not set),USD,,,,,YouTube,,/google+redesign/,0,1,
2.07E+17,Organic Search,730821,United States,Mountain View,,,731,2,,20160919,1474343155,PAGE,,,33990000,,GGOEGAAX0630,Android Baby Essentials Baby Set,Home/Shop by Brand/Android/,(not set),USD,,,,,Android,,/store.html,0,1,
3.37E+17,Organic Search,148073,United States,not available in demo dataset,,,201,5,,20170703,1499144451,PAGE,,,3990000,,GGOEAKDH019899,Windup Android,Home/Shop by Brand/Android/,(not set),USD,,,,,Android | Shop by Brand | Google Merchandise Store,,/google+redesign/,0,1,
2.99E+18,Organic Search,0,United States,not available in demo dataset,,,63,3,,20161021,1477082799,PAGE,,,55990000,,GGOEGAAX0358,Google Men's  Zip Hoodie,Home/Apparel/,(not set),USD,,,,,Apparel | Google Merchandise Store,,/google+redesign/,0,1,
